Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","1,5 x 2,0 m",4769485,"br510sbE_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();forcor();fgratis();</script><!--CC:branco-->","",True,1,0,True,0,342,849.9,0,0,0,,,False,False,"br510sb_15x2m.jpg","br510sb_15x2m.jpg,br510sb_15x2_01m.jpg,br510sb_15x2_02m.jpg,br510sb_15x2_03m.jpg,br510sb_15x2_04m.jpg","br510sb_15x2.jpg,br510sb_15x2_01.jpg,br510sb_15x2_02.jpg,br510sb_15x2_03.jpg,br510sb_15x2_04.jpg","97412","","61572","1.5 x 2.0 m","5 x 10 cm","Forro de Corano","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_corino.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4776867,"cz5r_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda();coszig();fortnt();fgratis();</script><!--CC:bege-->","",True,1,0,False,0,201,499.9,0,0,0,,,False,False,"cz5r_15x2m.jpg","cz5r_15x2m.jpg,cz5r_15x2_01m.jpg,cz5r_15x2_02m.jpg,cz5r_15x2_03m.jpg,cz5r_15x2_04m.jpg","cz5r_15x2.jpg,cz5r_15x2_01.jpg,cz5r_15x2_02.jpg,cz5r_15x2_03.jpg,cz5r_15x2_04.jpg","97412","","61572","1.5 x 2.0 m","5 x 5 cm","Forro TNT","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0"
"A","1,5 x 2,0 m",4776869,"mal5sb_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fornyl();fgratis();</script><!--CC:PB--><!--PRANT-->","",True,1,0,True,0,186,499.9,0,0,0,,,True,True,"mal5_160615m.jpg","mal5_160615m.jpg,mal5_160615_01m.jpg,mal5_160615_02m.jpg,mal5_160615_03m.jpg,mal5_160615_04m.jpg","mal5_160615.jpg,mal5_160615_01.jpg,mal5_160615_02.jpg,mal5_160615_03.jpg,mal5_160615_04.jpg","97411","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"mal5_1x1,br5_15x2,ex5_15x2",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","","573"
"A","1,5 x 2,0 m",4776870,"bg10sb_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fornyl();fgratis();</script><!--CC:bege-->","",True,1,0,False,0,165,579.9,549.9,0,0,01/01/2013,01/01/2030,False,False,"bg10sb_150207m.jpg","bg10sb_150207m.jpg,bg10sb_150207_01m.jpg,bg10sb_150207_02m.jpg,bg10sb_150207_03m.jpg,bg10sb_150207_04m.jpg","bg10sb_150207.jpg,bg10sb_150207_01.jpg,bg10sb_150207_02.jpg,bg10sb_150207_03.jpg,bg10sb_150207_04.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro de Nylon","",0,,775,"BG7,bg5_15x2,bg5_20x25",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4776871,"czm10sb_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fortnt();fgratis();</script><!--CC:cinza-->","",True,1,0,False,0,312,779.9,0,0,0,01/01/2013,01/01/2030,False,False,"czm10sb_150207m.jpg","czm10sb_150207m.jpg,czm10sb_150207_01m.jpg,czm10sb_150207_02m.jpg,czm10sb_150207_03m.jpg,czm10sb_150207_04m.jpg","czm10sb_150207.jpg,czm10sb_150207_01.jpg,czm10sb_150207_02.jpg,czm10sb_150207_03.jpg,czm10sb_150207_04.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro TNT","",0,,775,"cz10,cz15,cz",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4776877,"bgcz5_15x26","Tapete de couro legítimo",9,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();forcor();fgratis();</script><!--CC:bege-->",,True,1,0,False,,176,739.9,679.9,0,0,01/01/2013,01/01/2030,True,True,"bgcz5m.jpg","bgcz5m.jpg,bgcz5_01m.jpg,bgcz5_02m.jpg,bgcz5_03m.jpg,bgcz5_04m.jpg","bgcz5.jpg,bgcz5_01.jpg,bgcz5_02.jpg,bgcz5_03.jpg,bgcz5_04.jpg","97411",,"61572","1.5 x 2.6 m","5 x 5 cm","Forro de Corano",,0,,775,"br5_15x2,mal5_15x2,ex5_15x2",,,0,,"desc_corino.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4801312,"mal5_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda();coszig();fortnt();fgratis();</script><!--CC:PB-->","",True,1,0,True,0,201,499.9,0,0,0,01/01/2013,01/01/2030,True,True,"mal5t_15x2m.jpg","mal5t_15x2m.jpg,mal5t_15x2_01m.jpg,mal5t_15x2_02m.jpg,mal5t_15x2_03m.jpg,mal5t_15x2_04m.jpg","mal5t_15x2.jpg,mal5t_15x2_01.jpg,mal5t_15x2_02.jpg,mal5t_15x2_03.jpg,mal5t_15x2_04.jpg","97411","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de TNT","",0,,775,"mal5_1x1,br5_15x2,ex5_15x2",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","","0,0,0,0"
"A","1,5 x 2,0 m",4801377,"bg10r_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda();coszig();fortnt();fgratis();</script><!--CC:bege-->","",True,1,0,False,0,261,619.9,0,0,0,01/01/2013,01/01/2030,False,False,"bg10_141125.jpg","bg10_141125.jpg,bg10_141125_01.jpg,bg10_141125_02.jpg,bg10_141125_03.jpg,bg10_141125_04.jpg","bg10_141125.jpg,bg10_141125_01.jpg,bg10_141125_02.jpg,bg10_141125_03.jpg,bg10_141125_04.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro TNT","",0,,775,"BG7,bg5_15x2,bg5_20x25",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4828250,"ex5n_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fornyl();fgratis();</script><!--CC:marrom-->","",True,1,0,False,0,180,469.9,0,0,0,,,False,False,"ex5_150403m.jpg","ex5_150403m.jpg,ex5_150403_01m.jpg,ex5_150403_02m.jpg,ex5_150403_03m.jpg,ex5_150403_04m.jpg","ex5_150403.jpg,ex5_150403_01.jpg,ex5_150403_02.jpg,ex5_150403_03.jpg,ex5_150403_04.jpg","97412","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"ex5,ex5sb,ex10",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4828251,"mal5em_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fornyl();fgratis();</script><!--CC:PB-->","",True,1,0,False,0,195,469.9,0,0,0,,,False,False,"mal5_150403m.jpg","mal5_150403m.jpg,mal5_150403_01m.jpg,mal5_150403_02m.jpg,mal5_150403_03m.jpg,mal5_150403_04m.jpg","mal5_150403.jpg,mal5_150403_01.jpg,mal5_150403_02.jpg,mal5_150403_03.jpg,mal5_150403_04.jpg","97412","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"ex5,ex5sb,ex10",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4828252,"mal10ne_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>semborda();coszig();fornyl();fgratis();</script><!--CC:PB-->","",True,1,0,False,0,261,629.9,0,0,0,,,True,True,"mal10_150403m.jpg","mal10_150403m.jpg,mal10_150403_01m.jpg,mal10_150403_02m.jpg,mal10_150403_03m.jpg,mal10_150403_04m.jpg","mal10_150403.jpg,mal10_150403_01.jpg,mal10_150403_02.jpg,mal10_150403_03.jpg,mal10_150403_04.jpg","97411","","61572","1.5 x 2.0 m","10 x 10 cm","Forro de Nylon","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4838056,"ex10cz","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda(); coszig(); fortnt(); fgratis(); </script><!--CC:marrom-->","",True,1,0,False,0,240,579.9,0,0,0,,,False,False,"ex10czm.jpg","ex10czm.jpg,ex10cz_01m.jpg,ex10cz_02m.jpg,ex10cz_03m.jpg,ex10cz_04m.jpg","ex10cz.jpg,ex10cz_01.jpg,ex10cz_02.jpg,ex10cz_03.jpg,ex10cz_04.jpg","","","61572","1.5 x 2.0 m","10 x 10 cm","Forro TNT","",0,,775,"EXL01,MRL01,MLL01,BRL01,CM01",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4845450,"gpf_epp","Tapete de couro legítimo",63,"","H95, tbmr5_15x2, br5t_15x2, cz5m_15x2, cz5t_20x25, pr5t_20x25, bg5t_20x25",,True,1,0,False,,1790,1565,0,0,0,,,False,False,"tbmr5_141107m.jpg","tbmr5_141107m.jpg,tbmr5_141107_01m.jpg,tbmr5_141107_02m.jpg,tbmr5_141107_03m.jpg,tbmr5_141107_04m.jpg","tbmr5_141107.jpg,tbmr5_141107_01.jpg,tbmr5_141107_02.jpg,tbmr5_141107_03.jpg,tbmr5_141107_04.jpg","97412",,"61572","","","",,0,,775,"",,,0,,"","",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4848573,"br10sb_205","Tapete de couro legítimo",8,"","Tapete de couro natural bovino modular para decoração<br><script>semborda(); coszig(); fornyl(); fgratis(); </script><!--CC:branco-->","",True,1,0,False,0,80,549.9,0,0,0,,,True,True,"br10_150429m.jpg","br10_150429m.jpg,br10_150429_01m.jpg,br10_150429_02m.jpg,br10_150429_03m.jpg,br10_150429_04m.jpg","br10_150429.jpg,br10_150429_01.jpg,br10_150429_02.jpg,br10_150429_03.jpg,br10_150429_04.jpg","97411","","61572","1.5 x 2.0 m","10 x 10 cm","Forro de Nylon","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4958397,"tbmr10E_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda(); coszig(); fortnt(); fgratis(); </script><!--CC:MRB-->","",True,1,0,True,0,336,839.9,0,0,0,,,False,False,"tbmr10_150713m.jpg","tbmr10_150713m.jpg,tbmr10_150713_01m.jpg,tbmr10_150713_02m.jpg,tbmr10_150713_03m.jpg,tbmr10_150713_04m.jpg","tbmr10_150713.jpg,tbmr10_150713_01.jpg,tbmr10_150713_02.jpg,tbmr10_150713_03.jpg,tbmr10_150713_04.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro TNT","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4986191,"cz5m_17x21","Tapete de couro legítimo",8,"","Tapete de couro natural bovino modular para decoração<br><script>comborda(); coszig(); fortnt(); fgratis(); </script><!--CC:cinza-->","",True,1,0,False,0,239,599.9,0,0,0,,,False,False,"cz5m_17x21m.jpg","cz5m_17x21m.jpg,cz5m_17x21_01m.jpg,cz5m_17x21_02m.jpg,cz5m_17x21_03m.jpg,cz5m_17x21_04m.jpg","cz5m_17x21.jpg,cz5m_17x21_01.jpg,cz5m_17x21_02.jpg,cz5m_17x21_03.jpg,cz5m_17x21_04.jpg","97412","","61572","1.7 x 2.1 m","5 x 5 cm","Forro TNT","",0,,775,"bolbg,rdbg,br510,bg10t,bg515,cz515,tbbgp,mal10t,ex",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4996041,"clr5E_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda(); coszig(); fortnt(); fgratis(); </script><!--CC:colorido-->","",True,1,0,True,0,315,779.9,0,0,0,,,False,False,"clr5_150123m.jpg","clr5_150123m.jpg,clr5_150123_01m.jpg,clr5_150123_02m.jpg,clr5_150123_03m.jpg,clr5_150123_04m.jpg","clr5_150123.jpg,clr5_150123_01.jpg,clr5_150123_02.jpg,clr5_150123_03.jpg,clr5_150123_04.jpg","97412","","61572","1.5 x 2.0 m","5 x 5 cm","Forro TNT","",0,,775,"mal_mr5_15x2,mal5_20x25,ex5_20x25,tbmr5_20x25",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",4996067,"clr10t_15x2","Tapete de couro legítimo",7,"","Tapete de couro natural bovino modular para decoração<br><script>comborda(); coszig(); fortnt(); fgratis(); </script><!--CC:colorido-->","",True,1,0,False,0,387,959.9,0,0,0,,,False,False,"clr10a.jpg","clr10a.jpg","clr10a.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro TNT","",0,,775,"mal_mr5_15x2,mal5_20x25,ex5_20x25,tbmr5_20x25",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",0,0,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3596501,"br_mal_1.5x2.0m","Tapete de couro legítimo",6,"","Tapete de couro natural bovino modular para decoração<br>Tons de preto e branco<br>Placas de 20 x 20 cm<br><script>semborda(); coszig(); fortnt(); fgratis(); </script>","",False,1,0,False,0,555,1249.9,0,0,0,,,False,False,"malhado.jpg","malhado.jpg","malhado.jpg","97412","","61572","1.5 x 2.0 m","20 x 20 cm - Costura Zigue-zague","Forro de TNT","",0,,775,"",,,0,,"desc_tnt.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3611408,"BGCM01","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Tons de bege<br>Placas de 10 x 10 cm<br><script>semborda(); coszig(); fornyl(); fgratis(); </script><!--CC:bege-->","",False,1,0,False,0,240,539.9,0,0,0,,,True,True,"BGCM01.jpg","BGCM01.jpg","BGCM01_amp.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro de Nylon","",0,,775,"br10_15x2,EXRC01,BRRC01,TBME01",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3611424,"EXRC01","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Tons exóticos<br>Placas de 3 x 9 cm em padrão 'tijolo' triplo<br><script>semborda(); coszig(); fornyl(); fotoreal(); fgratis(); </script>","",False,1,0,False,0,240,539.9,0,0,0,,,True,True,"EXRC01.jpg","EXRC01.jpg","EXRC01_amp.jpg","97412","","61572","1.5 x 2.0 m","3 x 9 cm","Forro de Nylon","",0,,775,"BRRC01,BRRC02,BR10,MRMR01",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3611426,"MRMR01","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Malhado marrom e branco<br>Placas de 3 x 9 cm em padrão 'tijolo' triplo<br><script>semborda(); coszig(); fornyl(); fotoreal(); fgratis(); </script><!--CC:MRB-->","",False,1,0,False,0,240,539.9,0,0,0,,,True,True,"MRMR01.jpg","MRMR01.jpg","MRMR01_amp.jpg","97412","","61572","1.5 x 2.0 m","3 x 9 cm","Forro de Nylon","",0,,775,"EXRC01,BRRC01,BRRC02,BR10,BGCM01",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3611432,"TBME01","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Tabuleiro com tons de marrom<br>Placas de 10 x 10 cm<br><script>semborda(); coszig(); fornyl(); fotoreal(); fgratis(); </script>","",False,1,0,False,0,240,539.9,0,0,0,,,True,True,"TBME01.jpg","TBME01.jpg","TBME01_amp.jpg","97412","","61572","1.5 x 2.0 m","10 x 10 cm","Forro de Nylon","",0,,775,"EXRC01,BGCM01,BR10,TBM01,MRMR01",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,1.5,0,2,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3616176,"mal_mr7_15x2","Tapete de couro legítimo",6,"","Tapete de couro natural bovino modular para decoração<br>Malhado marrom e branco<br>Placas de 7 x 7 cm<br><script>comborda(); coszig(); fornyl(); fgratis(); </script><!--CC:MRB-->","",False,1,0,False,0,174,379.9,0,0,0,,,False,False,"mal_mr7_15x2m.jpg","mal_mr7_15x2m.jpg,mal_mr7_15x2_01m.jpg,mal_mr7_15x2_02m.jpg,mal_mr7_15x2_03m.jpg,mal_mr7_15x2_04m.jpg,mal_mr7_15x2_05m.jpg,mal_mr7_15x2_06m.jpg","mal_mr7_15x2.jpg,mal_mr7_15x2_01.jpg,mal_mr7_15x2_02.jpg,mal_mr7_15x2_03.jpg,mal_mr7_15x2_04.jpg,mal_mr7_15x2_05.jpg,mal_mr7_15x2_06.jpg","97412","","61572","1.5 x 2.0 m","7 x 7 cm","Forro de Nylon","",0,,775,"malmr7,mal_mr5_15x2,mal7_15x2",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3616185,"tb7_15x2","Tapete de couro legítimo",6,"","Tapete de couro natural bovino modular para decoração<br>Tabuleiro preto e branco<br>Placas de 7 x 7 cm<br><script>comborda(); coszig(); fornyl(); fgratis(); </script>","",False,1,0,False,0,174,419.9,0,0,0,,,False,False,"tb7_15x2_01m.jpg","tb7_15x2_01m.jpg,tb7_15x2_02m.jpg,tb7_15x2_03m.jpg,tb7_15x2_04m.jpg,tb7_15x2_05m.jpg","tb7_15x2_01.jpg,tb7_15x2_02.jpg,tb7_15x2_03.jpg,tb7_15x2_04.jpg,tb7_15x2_05.jpg","97411","","61572","1.5 x 2.0 m","7 x 7 cm","Forro de Nylon","",0,,775,"tb5_15x2,mal7_15x2",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3618832,"BRT01","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Malhado preto e branco (com marrom)<br>Placas de 5 x 5 cm<br><script>comborda(); coszig(); fornyl(); fotoreal(); fgratis(); </script>","",False,1,0,False,0,153,449.9,439.9,0,0,01/01/2013,01/01/2030,False,False,"BRT01.jpg","BRT01.jpg","BRT01_amp.jpg","97411","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"BRT02,BRT03,BRT04,BRT05",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3618836,"BRT02","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Malhado preto e branco (com marrom)<br>Placas de 7 x 7 cm<br><script>semborda(); coszig(); fornyl(); fotoreal(); fgratis(); </script>","",False,1,0,False,0,174,399.9,0,0,0,,,True,True,"BRT02.jpg","BRT02.jpg","BRT02_amp.jpg","97412","","61572","1.5 x 2.0 m","7 x 7 cm","Forro de Nylon","",0,,775,"BRT01,BRT03,BRT04,BRT05",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3618843,"BRT03","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Malhado marrom e branco<br>Placas de 5 x 5 cm<br><script>comborda(); coszig(); fornyl(); fgratis(); </script>","",False,1,0,False,0,153,449.9,439.9,0,0,01/01/2013,01/01/2030,False,False,"BRT03.jpg","BRT03.jpg","BRT03_amp.jpg","97411","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"BRT02,BRT04,BRT05,BRT06",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
"A","1,5 x 2,0 m",3618845,"BRT04","Tapete de couro legítimo",5,"","Tapete de couro natural bovino modular para decoração<br>Malhado marrom e branco<br>Placas de 5 x 5 cm<br><script>comborda(); coszig(); fornyl(); fgratis(); </script>","",False,1,0,False,0,153,449.9,439.9,0,0,01/01/2013,01/01/2030,False,False,"BRT04.jpg","BRT04.jpg","BRT04_amp.jpg","97411","","61572","1.5 x 2.0 m","5 x 5 cm","Forro de Nylon","",0,,775,"BRT01,BRT02,BRT03,BRT06",,,0,,"desc_forro_frete.html","tapete,tapetes,couro,tapete de couro,tapetes de couro,legitimo,natural,bovino,bovina,boi,vaca,pele,tapete de pele,artesanal,artesanais,pelo,pelos,modular,patchwork,retalhos",12,12,"78301329",True,False,0,0,0,"","FNB201401","","","","",""
